traj_id,DateTime,lat,lon,Distance_prev_to_curr,Speed_prev_to_curr,Acceleration_prev_to_curr
1,2008-10-23 05:55:13,39.984349,116.320935,7.312044137546816,1.4624088275093632,0.11645395691837646
1,2008-10-23 05:55:18,39.98436,116.320924,1.5409155747510201,0.308183114950204,-0.2308451425118318
1,2008-10-23 05:55:23,39.984334,116.320914,3.0139965089245053,0.602799301784901,0.058923237366939406
1,2008-10-23 05:55:28,39.984225,116.320923,12.144478901723291,2.428895780344658,0.3652192957119514
1,2008-10-23 05:55:32,39.984119,116.320926,11.789433308895074,2.9473583272237684,0.1296156367197776
1,2008-10-23 05:55:36,39.984007,116.320958,12.748772738407553,3.187193184601888,0.05995871434452993
1,2008-10-23 05:55:39,39.983916,116.32098,10.290882472520071,3.4302941575066903,0.08103365763493404
1,2008-10-23 05:55:42,39.98382,116.321003,10.853090012868496,3.6176966709561653,0.06246750448315833
1,2008-10-23 05:55:45,39.983724,116.321005,10.676072930896485,3.558690976965495,-0.019668564663556747
1,2008-10-23 05:55:48,39.98363,116.321032,10.702475172496332,3.567491724165444,0.0029335823999829813
1,2008-10-23 05:55:51,39.983535,116.321053,10.71397241307368,3.5713241376912266,0.0012774711752608543
1,2008-10-23 05:55:54,39.983434,116.321077,11.4153245548417,3.8051081849472332,0.07792801575200221
1,2008-10-23 05:55:57,39.983329,116.321087,11.706513460248889,3.902171153416296,0.032354322823020976
1,2008-10-23 05:56:00,39.983212,116.321099,13.04991924401042,4.349973081336807,0.14926730930683693
1,2008-10-23 05:56:03,39.983088,116.321126,13.978757277720755,4.659585759240252,0.10320422596781498
1,2008-10-23 05:56:06,39.982974,116.321144,12.768657031476879,4.256219010492293,-0.13445558291598628
1,2008-10-23 05:56:09,39.982878,116.321185,11.231757978267462,3.743919326089154,-0.17076656146771305
1,2008-10-23 05:56:12,39.982782,116.3212,10.75094622775848,3.58364874258616,-0.05342352783433135
1,2008-10-23 05:56:17,39.982688,116.321225,10.667152799164807,2.1334305598329615,-0.2900436365506397
1,2008-10-23 05:56:19,39.982586,116.321225,11.341882518736801,5.6709412593684005,1.7687553497677195
1,2008-10-23 05:56:22,39.982478,116.321214,12.045568385937695,4.015189461979232,-0.5519172657963894
1,2008-10-23 05:56:26,39.982366,116.321192,12.594105019819168,3.148526254954792,-0.21666580175611005
1,2008-10-23 05:56:30,39.982254,116.321191,12.454123234393654,3.1135308085984135,-0.008748861589094603
1,2008-10-23 05:56:34,39.98216,116.321188,10.455448024949938,2.6138620062374844,-0.12491720059023226
1,2008-10-23 05:56:38,39.982069,116.321219,10.457782864588076,2.614445716147019,0.00014592747738362277
1,2008-10-23 05:56:42,39.98198,116.321244,10.122988590299789,2.5307471475749472,-0.020924642143017924
1,2008-10-23 05:56:45,39.981885,116.321277,10.93130941418652,3.6437698047288403,0.371007552384631
1,2008-10-23 05:56:48,39.981777,116.321291,12.068148202681108,4.02271606756037,0.12631542094384315
1,2008-10-23 05:56:50,39.981674,116.321294,11.455929425323252,5.727964712661626,0.852624322550628
1,2008-10-23 05:56:53,39.981561,116.321297,12.567626365879708,4.189208788626569,-0.5129186413450189
1,2008-10-23 05:56:55,39.981441,116.321305,13.36078977869784,6.68039488934892,1.2455930503611752
1,2008-10-23 05:56:57,39.981346,116.321293,10.612883674915455,5.306441837457728,-0.686976525945596
1,2008-10-23 05:57:00,39.981252,116.321314,10.604365326548495,3.5347884421828315,-0.5905511317582987
1,2008-10-23 05:57:03,39.981158,116.321307,10.469325771186426,3.489775257062142,-0.015004395040229804
1,2008-10-23 05:57:06,39.98106,116.321323,10.98204582133546,3.660681940445153,0.05696889446100369
1,2008-10-23 05:57:09,39.980961,116.321333,11.041222315085534,3.680407438361845,0.0065751659722305495
1,2008-10-23 05:57:13,39.98086,116.321351,11.33492378232277,2.8337309455806925,-0.21166912319528808
1,2008-10-23 05:57:16,39.980773,116.321312,10.228761363023416,3.4095871210078053,0.19195205847570426
1,2008-10-23 05:57:19,39.980678,116.321324,10.612884638613485,3.537628212871162,0.04268036395445218
1,2008-10-23 05:57:22,39.980584,116.321342,10.564243033954432,3.521414344651477,-0.005404622739894875
1,2008-10-23 05:57:25,39.980495,116.321382,10.466776551602516,3.4889255172008387,-0.010829609150212841
1,2008-10-23 05:57:28,39.980395,116.321411,11.39072585074024,3.7969086169134134,0.10266103323752492
1,2008-10-23 05:57:32,39.980291,116.32143,11.67703740191516,2.91925935047879,-0.2194123166086559
1,2008-10-23 05:57:35,39.980198,116.321412,10.454239867431179,3.4847466224770596,0.18849575733275659
1,2008-10-23 05:57:38,39.980071,116.321434,14.245622976182466,4.748540992060822,0.4212647898612542
1,2008-10-23 05:57:41,39.979976,116.321439,10.57210533553258,3.5240351118441935,-0.4081686267388762
1,2008-10-23 05:57:45,39.979886,116.321473,10.418417171212685,2.604604292803171,-0.22985770476025558
1,2008-10-23 05:57:49,39.979776,116.321522,12.924370022278596,3.231092505569649,0.15662205319161948
1,2008-10-23 05:57:54,39.979702,116.321564,8.972935882671008,1.7945871765342016,-0.2873010658070895
1,2008-10-23 05:57:59,39.979713,116.321616,4.59642142614889,0.919284285229778,-0.17506057826088472
1,2008-10-23 05:58:02,39.979713,116.321616,0.0,0.0,-0.3064280950765927
1,2008-10-23 05:58:04,39.979707,116.321617,0.6725884393530341,0.33629421967651707,0.16814710983825853
1,2008-10-23 05:58:09,39.979719,116.321639,2.3009334261189496,0.4601866852237899,0.02477849310945457
1,2008-10-23 05:58:14,39.979717,116.321691,4.436266381349811,0.8872532762699622,0.08541331820923445
1,2008-10-23 05:58:18,39.979675,116.321805,10.777823747142087,2.6944559367855216,0.45180066512888983
1,2008-10-23 05:58:23,39.979699,116.321901,8.604065043575467,1.7208130087150935,-0.19472858561408563
1,2008-10-23 05:58:28,39.979715,116.321938,3.619970695393956,0.7239941390787912,-0.19936377392726046
1,2008-10-23 05:58:33,39.979737,116.322021,7.483205113889002,1.4966410227778004,0.15452937673980185
1,2008-10-23 05:58:38,39.979683,116.322207,16.947591793315322,3.3895183586630644,0.3785754671770528
1,2008-10-23 05:58:43,39.979642,116.322218,4.654338591311887,0.9308677182623774,-0.49173012808013744
1,2008-10-23 05:58:48,39.979657,116.322241,2.573423873226449,0.5146847746452898,-0.0832365887234175
1,2008-10-23 05:58:53,39.97964,116.322298,5.211624372093992,1.0423248744187983,0.1055280199547017
1,2008-10-23 05:58:58,39.979642,116.322392,8.01241774674335,1.6024835493486702,0.11203173498597438
1,2008-10-23 05:59:02,39.979637,116.322538,12.452442534719554,3.1131106336798884,0.37765677108280454
1,2008-10-23 05:59:05,39.979622,116.322669,11.285872261711727,3.761957420570576,0.21628226229689584
1,2008-10-23 05:59:08,39.97957,116.322801,12.646404496675325,4.215468165558442,0.15117024832928871
1,2008-10-23 05:59:11,39.979546,116.322926,10.979966126120827,3.6599887087069423,-0.18515981895049993
1,2008-10-23 05:59:14,39.97955,116.323046,10.234361124566526,3.411453708188842,-0.08284500017270006
1,2008-10-23 05:59:16,39.979565,116.323193,12.635811991667747,6.317905995833874,1.4532261438225158
1,2008-10-23 05:59:19,39.979571,116.323331,11.777304264233392,3.925768088077797,-0.7973793025853588
1,2008-10-23 05:59:23,39.979639,116.323447,12.444407263235139,3.1111018158087846,-0.20366656806725314
1,2008-10-23 05:59:26,39.979682,116.323556,10.44593946196482,3.48197982065494,0.1236260016153851
1,2008-10-23 05:59:30,39.979661,116.3237,12.48983331251495,3.1224583281287375,-0.08988037313155062
1,2008-10-23 05:59:34,39.97964,116.323856,13.495630029731544,3.373907507432886,0.06286229482603711
1,2008-10-23 05:59:36,39.979701,116.323967,11.638643212064848,5.819321606032424,1.222707049299769
1,2008-10-23 05:59:39,39.979754,116.324116,13.996794493320287,4.6655981644400955,-0.3845744805307761
1,2008-10-23 05:59:42,39.979767,116.324245,11.086155578405956,3.6953851928019854,-0.32340432387937
1,2008-10-23 05:59:45,39.979764,116.324395,12.785176446972907,4.2617254823243025,0.18878009650743902
1,2008-10-23 05:59:47,39.979758,116.324513,10.076360113941547,5.0381800569707735,0.3882272873232355
1,2008-10-23 05:59:50,39.979743,116.324668,13.311760514450416,4.437253504816805,-0.2003088507179894
1,2008-10-23 05:59:52,39.979725,116.324794,10.920875460147109,5.460437730073554,0.5115921126283745
1,2008-10-23 05:59:54,39.979691,116.324938,12.838857356416261,6.4194286782081305,0.4794954740672881
1,2008-10-23 05:59:59,39.979672,116.325033,8.365701420142909,1.6731402840285816,-0.9492576788359098
1,2008-10-23 06:00:03,39.979625,116.325142,10.656867913127623,2.664216978281906,0.24776917356333106
1,2008-10-23 06:00:06,39.979609,116.325282,12.060738376466373,4.020246125488791,0.4520097157356284
1,2008-10-23 06:00:09,39.979658,116.325396,11.137222448936686,3.7124074829788953,-0.10261288083663193
1,2008-10-23 06:00:12,39.979687,116.325512,10.396580588306248,3.4655268627687494,-0.08229354007004863
1,2008-10-23 06:00:15,39.979689,116.325673,13.719902322077804,4.573300774025935,0.3692579704190617
1,2008-10-23 06:00:18,39.979678,116.325816,12.245639446706933,4.0818798155689775,-0.16380698615231903
1,2008-10-23 06:00:22,39.979673,116.325961,12.367315933578807,3.0918289833947017,-0.24751270804356895
1,2008-10-23 06:00:25,39.979674,116.326093,11.24768977390601,3.749229924635337,0.21913364708021174
1,2008-10-23 06:00:27,39.979671,116.326222,10.996584324728785,5.498292162364392,0.8745311188645277
1,2008-10-23 06:00:30,39.979655,116.326375,13.157300245964834,4.3857667486549445,-0.3708418045698159
1,2008-10-23 06:00:33,39.979638,116.326537,13.932148346398709,4.64404944879957,0.08609423338154176
1,2008-10-23 06:00:36,39.979627,116.326658,10.38218680281556,3.4607289342718537,-0.3944401715092387
1,2008-10-23 06:00:40,39.979641,116.326802,12.367976592344712,3.091994148086178,-0.09218369654641889
1,2008-10-23 06:00:43,39.979626,116.326941,11.960455956613599,3.986818652204533,0.2982748347061183
1,2008-10-23 06:00:46,39.979536,116.326989,10.81101288877976,3.603670962926587,-0.127715896425982
1,2008-10-23 06:00:49,39.979432,116.327019,11.843412837040164,3.947804279013388,0.11471110536226699
1,2008-10-23 06:00:53,39.979315,116.327054,13.347233254704834,3.3368083136762086,-0.15274899133429487
1,2008-10-23 06:00:56,39.979229,116.327109,10.649328324594341,3.5497761081981136,0.07098926484063502
1,2008-10-23 06:00:59,39.979127,116.327228,15.21343438578356,5.071144795261186,0.5071228956876909
1,2008-10-23 06:01:02,39.979034,116.32722,10.363569836914088,3.454523278971363,-0.5388738387632744
1,2008-10-23 06:01:05,39.978928,116.327229,11.811582363284579,3.9371941210948598,0.1608902807078323
1,2008-10-23 06:01:08,39.978826,116.327245,11.423524028852233,3.8078413429507445,-0.04311759271470509
1,2008-10-23 06:01:11,39.978721,116.327246,11.67577820934512,3.891926069781707,0.028028242276987452
1,2008-10-23 06:01:14,39.978624,116.327267,10.933323404985304,3.6444411349951014,-0.08249497826220183
1,2008-10-23 06:01:17,39.978532,116.327277,10.265357137075478,3.4217857123584925,-0.07421847421220296
1,2008-10-23 06:01:20,39.978429,116.327274,11.455929696181679,3.8186432320605594,0.13228583990068898
1,2008-10-23 06:01:24,39.978311,116.327259,13.183104245983763,3.295776061495941,-0.13071679264115466
1,2008-10-23 06:01:28,39.978195,116.327274,12.9617801743179,3.240445043579475,-0.013832754479116471
1,2008-10-23 06:01:32,39.978104,116.32731,10.573468640054918,2.6433671600137294,-0.14926947089143638
1,2008-10-23 06:01:37,39.978027,116.327367,9.843619229644517,1.9687238459289034,-0.1349286628169652
1,2008-10-23 06:01:42,39.978014,116.327423,4.985781380510571,0.9971562761021142,-0.19431351396535784
1,2008-10-23 06:01:47,39.97803,116.327481,5.2525297767607,1.05050595535214,0.010669935850005174
1,2008-10-23 06:01:52,39.978051,116.327538,5.389017917782382,1.0778035835564763,0.005459525640867246
1,2008-10-23 06:01:57,39.978068,116.327554,2.3306507079726932,0.46613014159453864,-0.12233468839238752
1,2008-10-23 10:32:53,39.970511,116.341455,1452.319115476612,0.08934049676898449,-2.3178496851965682e-05
1,2008-10-23 10:33:00,39.977648,116.326925,1470.6412912672797,210.09161303818283,30.000324648773407
1,2008-10-23 10:33:05,39.977586,116.326918,6.91983926129391,1.383967852258782,-41.741529037184804
1,2008-10-23 10:33:10,39.977596,116.326894,2.3277550235648907,0.46555100471297817,-0.18368336950916075
1,2008-10-23 10:33:14,39.977661,116.326947,8.522544507196242,2.1306361267990606,0.4162712805215206
1,2008-10-23 10:33:19,39.977647,116.326951,1.5936034292891017,0.3187206858578203,-0.36238308818824805
1,2008-10-23 10:33:24,39.977653,116.326857,8.03730268029751,1.6074605360595018,0.25774797004033634
1,2008-10-23 10:33:29,39.977688,116.326887,4.65624965185709,0.931249930371418,-0.13524212113761674
1,2008-10-23 10:33:33,39.977748,116.326978,10.229124379096657,2.557281094774164,0.4065077911006866
1,2008-10-23 10:33:38,39.97781,116.326995,7.044619879158887,1.4089239758317773,-0.22967142378847738
1,2008-10-23 10:33:43,39.977909,116.327128,15.799097987540273,3.1598195975080547,0.3501791243352555
1,2008-10-23 10:33:47,39.977979,116.327218,10.926759236466902,2.7316898091167254,-0.10703244709783233
1,2008-10-23 10:33:50,39.978093,116.327214,12.68080283395074,4.22693427798358,0.49841482295561823
1,2008-10-23 10:33:53,39.978198,116.32719,11.853205516240845,3.9510685054136148,-0.09195525752332179
1,2008-10-23 10:33:58,39.978254,116.327165,6.581198289552061,1.3162396579104123,-0.5269657695006404
1,2008-10-23 10:34:03,39.978273,116.327255,7.954363999374171,1.5908727998748342,0.05492662839288438
1,2008-10-23 10:34:04,39.978385,116.327279,12.620612031352813,12.620612031352813,11.02973923147798
1,2008-10-23 10:34:06,39.978487,116.327293,11.404442542448034,5.702221271224017,-3.459195380064398
1,2008-10-23 10:34:08,39.978611,116.327292,13.788434179116324,6.894217089558162,0.5959979091670724
1,2008-10-23 10:34:11,39.97872,116.327293,12.120546507879903,4.040182169293301,-0.9513449734216204
1,2008-10-23 10:34:16,39.978803,116.327292,9.229572230847468,1.8459144461694936,-0.4388535446247614
1,2008-10-23 10:34:21,39.978883,116.327259,9.329411675043552,1.8658823350087104,0.003993577767843348
1,2008-10-23 10:34:24,39.978971,116.327242,9.891785198759106,3.297261732919702,0.47712646597033054
1,2008-10-23 10:34:29,39.979016,116.327244,5.006672724961934,1.0013345449923867,-0.45918543758546304
1,2008-10-23 10:34:34,39.979017,116.327211,2.8140098419674007,0.5628019683934802,-0.08770651531978131
1,2008-10-23 10:34:39,39.979013,116.327154,4.877090206103426,0.9754180412206852,0.08252321456544101
1,2008-10-23 10:34:44,39.979088,116.327131,8.566788254556199,1.7133576509112398,0.14758792193811093
1,2008-10-23 10:34:49,39.979104,116.327143,2.052004098217714,0.4104008196435428,-0.2605913662535394
1,2008-10-23 10:34:52,39.979195,116.327168,10.340523779286595,3.4468412597621985,1.0121468133728853
1,2008-10-23 10:34:55,39.979293,116.327209,11.443384790075413,3.8144615966918045,0.12254011230986868
1,2008-10-23 10:34:58,39.979394,116.327208,11.231010811451485,3.7436702704838285,-0.023597108735992006
1,2008-10-23 10:35:00,39.979497,116.327198,11.484728439839568,5.742364219919784,0.9993469747179777
1,2008-10-23 10:35:02,39.979629,116.327197,14.677977629122342,7.338988814561171,0.7983122973206935
1,2008-10-23 10:35:05,39.979719,116.327182,10.088826681974313,3.362942227324771,-1.3253488624121335
1,2008-10-23 10:35:07,39.979831,116.327185,12.456454787287637,6.228227393643818,1.4326425831595238
1,2008-10-23 10:35:12,39.979919,116.327151,10.204985799262133,2.0409971598524264,-0.8374460467582784
1,2008-10-23 10:35:17,39.979973,116.327109,6.990054563820803,1.3980109127641607,-0.12859724941765313
1,2008-10-23 10:35:21,39.980092,116.327084,13.402554518468849,3.350638629617212,0.48815692921326287
1,2008-10-23 10:35:26,39.980126,116.327037,5.507292428228949,1.1014584856457899,-0.44983602879428447
1,2008-10-23 10:35:31,39.980188,116.326994,7.807173359132386,1.561434671826477,0.09199523723613745
1,2008-10-23 10:35:36,39.98028,116.326988,10.242699345265226,2.0485398690530454,0.09742103944531366
1,2008-10-23 10:35:39,39.980404,116.326978,13.814472202018113,4.604824067339371,0.8520947327621086
1,2008-10-23 10:35:43,39.980522,116.326976,13.12210789424636,3.28052697356159,-0.3310742734444453
1,2008-10-23 10:35:45,39.980658,116.326933,15.560002600095093,7.780001300047546,2.249737163242978
1,2008-10-23 10:35:48,39.980765,116.326905,12.134688636143059,4.044896212047687,-1.2450350293332866
1,2008-10-23 10:35:51,39.98087,116.326873,11.989600621085893,3.9965335403619644,-0.01612089056190739
1,2008-10-23 10:35:55,39.980956,116.32682,10.575397714247869,2.643849428561967,-0.3381710279499993
1,2008-10-23 10:36:01,39.981364,116.326798,45.406238223845236,7.567706370640873,0.8206428236798177
1,2008-10-23 10:36:03,39.981473,116.326765,12.442110701659173,6.2210553508295865,-0.6733255099056432
1,2008-10-23 10:36:06,39.981748,116.326759,30.58287785996332,10.194292619987774,1.3244124230527292
1,2008-10-23 10:36:07,39.981959,116.326767,23.47202871026228,23.47202871026228,13.277736090274505
1,2008-10-23 10:36:08,39.982049,116.326757,10.043748049836221,10.043748049836221,-13.428280660426058
1,2008-10-23 10:36:09,39.982175,116.326752,14.017036050822114,14.017036050822114,3.9732880009858924
1,2008-10-23 10:36:10,39.98228,116.326754,11.676710771223341,11.676710771223341,-2.3403252795987726
1,2008-10-23 10:36:12,39.982387,116.326752,11.89907738081205,5.949538690406025,-2.863586040408658
1,2008-10-23 10:36:15,39.982508,116.326766,13.507358414916592,4.502452804972197,-0.482361961811276
1,2008-10-23 10:36:20,39.982601,116.32673,10.786430952553145,2.157286190510629,-0.46903332289231364
1,2008-10-23 10:36:25,39.982675,116.326684,9.114153189613178,1.8228306379226358,-0.06689111051759866
1,2008-10-23 10:36:29,39.982808,116.32671,14.953916747198628,3.738479186799657,0.4789121372192553
1,2008-10-23 10:36:32,39.982922,116.326697,12.724520408995666,4.241506802998555,0.16767587206629933
1,2008-10-23 10:36:35,39.983115,116.326693,21.463326756678818,7.154442252226272,0.9709784830759057
1,2008-10-23 10:36:38,39.983215,116.326708,11.192696242399203,3.730898747466401,-1.1411811682532904
1,2008-10-23 10:36:42,39.98336,116.326707,16.123489477832717,4.030872369458179,0.07499340549794453
1,2008-10-23 10:36:47,39.983434,116.326665,8.972859477701688,1.7945718955403376,-0.4472600947835684
1,2008-10-23 10:36:50,39.983559,116.326665,13.89936583035678,4.63312194345226,0.9461833493039743
1,2008-10-23 10:36:52,39.983719,116.326661,17.794452119867742,8.897226059933871,2.1320520582408053
1,2008-10-23 10:36:54,39.983839,116.326694,13.636395186086116,6.818197593043058,-1.0395142334454066
1,2008-10-23 10:36:56,39.983933,116.326715,10.604353894456585,5.3021769472282925,-0.7580103229073827
1,2008-10-23 10:37:00,39.984062,116.326728,14.386844516611456,3.596711129152864,-0.42636645451885713
1,2008-10-23 10:37:05,39.984142,116.326753,9.147048921032736,1.8294097842065473,-0.3534602689892633
1,2008-10-23 10:37:10,39.984164,116.326724,3.47695017681716,0.695390035363432,-0.2268039497686231
1,2008-10-23 10:37:15,39.984262,116.326723,10.89743587759824,2.1794871755196477,0.29681942803124317
1,2008-10-23 10:37:18,39.984354,116.326715,10.252614837736777,3.4175382792455924,0.41268370124198156
1,2008-10-23 10:37:21,39.984457,116.326711,11.458146742370323,3.8193822474567742,0.1339479894037273
1,2008-10-23 10:37:26,39.984559,116.326696,11.413657033928374,2.2827314067856745,-0.3073301681342199
1,2008-10-23 10:37:30,39.984669,116.326711,12.298025632818092,3.074506408204523,0.19794375035471212
1,2008-10-23 10:37:35,39.984783,116.326683,12.89874372687961,2.5797487453759222,-0.09895153256572016
1,2008-10-23 10:37:39,39.984889,116.326672,11.823862867788845,2.9559657169472113,0.09405424289282227
1,2008-10-23 10:37:42,39.985019,116.326677,14.461616083055969,4.820538694351989,0.6215243258015927
1,2008-10-23 10:37:43,39.985106,116.326694,9.781783226231456,9.781783226231456,4.9612445318794665
1,2008-10-23 10:37:45,39.985197,116.326686,10.141668033493943,5.070834016746971,-2.355474604742242
1,2008-10-23 10:37:48,39.985304,116.326664,12.044595011455261,4.014865003818421,-0.3519896709761836
1,2008-10-23 10:37:52,39.985454,116.32661,17.302127756615718,4.3255319391539295,0.07766673383387723
1,2008-10-23 10:37:57,39.985546,116.326565,10.92476626638442,2.184953253276884,-0.4281157371754091
1,2008-10-23 10:38:00,39.985645,116.326589,11.19659107132983,3.7321970237766102,0.5157479234999087
1,2008-10-23 10:38:03,39.985752,116.326618,12.151690591770295,4.050563530590098,0.1061221689378294
1,2008-10-23 10:38:06,39.98585,116.326633,10.971784526914508,3.657261508971503,-0.1311006738728652
1,2008-10-23 10:38:10,39.985948,116.326605,11.155162435732267,2.7887906089330667,-0.21711772500960902
1,2008-10-23 10:38:14,39.986049,116.326554,12.041930746392062,3.0104826865980154,0.055423019416237174
1,2008-10-23 10:38:17,39.986141,116.326524,10.544396717925814,3.514798905975271,0.16810540645908523
1,2008-10-23 10:38:20,39.986234,116.326502,10.509619396304906,3.503206465434969,-0.003864146846767428
1,2008-10-23 10:38:25,39.98631,116.326464,9.049733319717975,1.8099466639435948,-0.3386519602982748
1,2008-10-23 10:38:29,39.986409,116.326442,11.166725986297315,2.791681496574329,0.2454337081576835
1,2008-10-23 10:38:33,39.986534,116.326476,14.198001807133124,3.549500451783281,0.18945473880223807
1,2008-10-23 10:38:36,39.986654,116.326505,13.570206633259042,4.523402211086347,0.3246339197676888
1,2008-10-23 10:38:40,39.986744,116.326486,10.13761531520624,2.53440382880156,-0.49724959557119686
1,2008-10-23 10:38:45,39.98685,116.3265,11.846859026940756,2.369371805388151,-0.03300640468268181
1,2008-10-23 10:38:49,39.986948,116.326512,10.944956277840244,2.736239069460061,0.09171681601797754
1,2008-10-23 10:38:53,39.987047,116.326512,11.008297737484131,2.752074434371033,0.003958841227742926
1,2008-10-23 10:38:57,39.987142,116.326512,10.563518031269204,2.640879507817301,-0.02779873163843294
1,2008-10-23 10:38:59,39.987248,116.326502,11.817412835276123,5.9087064176380615,1.6339134549103802
1,2008-10-23 10:39:01,39.987344,116.326511,10.702215899562585,5.351107949781293,-0.27879923392838446
1,2008-10-23 10:39:06,39.987398,116.326519,6.0430843095452325,1.2086168619090465,-0.8284982175744492
1,2008-10-23 10:39:11,39.987456,116.326508,6.517039565690864,1.3034079131381728,0.01895821024582527
1,2008-10-23 10:39:14,39.987562,116.326498,11.817412551544818,3.939137517181606,0.8785765346811445
1,2008-10-23 10:39:18,39.987671,116.3265,12.121444661712625,3.030361165428156,-0.2271940879383625
1,2008-10-23 10:39:21,39.987888,116.326508,24.138923000994588,8.046307666998196,1.6719821671900135
1,2008-10-23 10:39:25,39.98803,116.326502,15.797951696637131,3.949487924159283,-1.0242049357097283
1,2008-10-23 10:39:28,39.98813,116.326492,11.152082227519756,3.7173607425065853,-0.07737572721756585
1,2008-10-23 10:39:29,39.988222,116.326499,10.247301379989844,10.247301379989844,6.529940637483259
1,2008-10-23 10:39:31,39.988316,116.326498,10.452670302735264,5.226335151367632,-2.510483114311106
1,2008-10-23 10:39:33,39.988416,116.326486,11.166391112373175,5.583195556186587,0.1784302024094777
1,2008-10-23 10:39:35,39.988512,116.326463,10.853066210810546,5.426533105405273,-0.07833122539065718
1,2008-10-23 10:39:39,39.988603,116.326457,10.131641384833799,2.5329103462084497,-0.7234056897992058
1,2008-10-23 10:39:42,39.988756,116.326488,17.21659633579451,5.738865445264836,1.0686516996854623
1,2008-10-23 10:39:46,39.988863,116.326523,12.26581106245879,3.0664527656146974,-0.6681031699125347
1,2008-10-23 10:39:50,39.988955,116.326536,10.289710485678475,2.5724276214196187,-0.12350628604876968
1,2008-10-23 10:39:54,39.989061,116.326564,12.02562629262909,3.0064065731572724,0.10849473793441344
1,2008-10-23 10:39:58,39.989152,116.326546,10.234278399191712,2.558569599797928,-0.11195924333983609
1,2008-10-23 10:40:03,39.989228,116.326508,9.049683849021243,1.8099367698042486,-0.1497265659987359
1,2008-10-23 10:40:05,39.989329,116.326511,11.233595388636186,5.616797694318093,1.9034304622569223
1,2008-10-23 10:40:07,39.989436,116.326531,12.019241976922682,6.009620988461341,0.19641164707162417
1,2008-10-23 10:40:09,39.989539,116.326552,11.591967963754994,5.795983981877497,-0.106818503291922
1,2008-10-23 10:40:13,39.989655,116.326553,12.898892830776761,3.2247232076941903,-0.6428151935458267
1,2008-10-23 10:40:16,39.989754,116.326547,11.020158900495625,3.6733863001652085,0.14955436415700607
1,2008-10-23 10:40:18,39.989851,116.326565,10.894372402571507,5.447186201285754,0.8868999505602726
1,2008-10-23 10:40:20,39.989959,116.326584,12.11764850401334,6.05882425200667,0.30581902536045824
